InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
554861,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,5/27/2011 10:29,2.95,12633,Germany
554861,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,5/27/2011 10:29,2.55,12633,Germany
554861,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,5/27/2011 10:29,2.95,12633,Germany
554861,21539,RED RETROSPOT BUTTER DISH,3,5/27/2011 10:29,4.95,12633,Germany
554861,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,5/27/2011 10:29,8.5,12633,Germany
554861,POST,POSTAGE,5,5/27/2011 10:29,18,12633,Germany
554940,23084,RABBIT NIGHT LIGHT,6,5/27/2011 13:49,2.08,12494,France
554940,20725,LUNCH BAG RED RETROSPOT,10,5/27/2011 13:49,1.65,12494,France
554940,22383,LUNCH BAG SUKI DESIGN ,10,5/27/2011 13:49,1.65,12494,France
554940,22382,LUNCH BAG SPACEBOY DESIGN ,10,5/27/2011 13:49,1.65,12494,France
554940,20726,LUNCH BAG WOODLAND,10,5/27/2011 13:49,1.65,12494,France
554940,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,5/27/2011 13:49,4.15,12494,France
554940,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,5/27/2011 13:49,4.15,12494,France
554940,21843,RED RETROSPOT CAKE STAND,1,5/27/2011 13:49,10.95,12494,France
554940,23108,SET OF 10 LED DOLLY LIGHTS,2,5/27/2011 13:49,6.25,12494,France
554940,21249,WOODLAND  HEIGHT CHART STICKERS ,6,5/27/2011 13:49,2.95,12494,France
554940,21166,COOK WITH WINE METAL SIGN ,12,5/27/2011 13:49,2.08,12494,France
554940,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,5/27/2011 13:49,2.95,12494,France
554940,21175,GIN + TONIC DIET METAL SIGN,12,5/27/2011 13:49,2.55,12494,France
554940,21164,HOME SWEET HOME METAL SIGN ,6,5/27/2011 13:49,2.95,12494,France
554940,21770,OPEN CLOSED METAL SIGN,2,5/27/2011 13:49,4.95,12494,France
554940,21907,I'M ON HOLIDAY METAL SIGN,12,5/27/2011 13:49,2.1,12494,France
554940,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,5/27/2011 13:49,2.1,12494,France
554940,21908,CHOCOLATE THIS WAY METAL SIGN,12,5/27/2011 13:49,2.1,12494,France
554940,82567,"AIRLINE LOUNGE,METAL SIGN",6,5/27/2011 13:49,2.1,12494,France
554940,82600,NO SINGING METAL SIGN,12,5/27/2011 13:49,2.1,12494,France
554940,POST,POSTAGE,2,5/27/2011 13:49,18,12494,France
554985,20665,RED RETROSPOT PURSE ,6,5/29/2011 12:26,2.95,12426,Germany
554985,20963,APPLE BATH SPONGE,10,5/29/2011 12:26,1.25,12426,Germany
554985,71459,HANGING JAM JAR T-LIGHT HOLDER,12,5/29/2011 12:26,0.85,12426,Germany
554985,22551,PLASTERS IN TIN SPACEBOY,12,5/29/2011 12:26,1.65,12426,Germany
554985,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,5/29/2011 12:26,1.65,12426,Germany
554985,22555,PLASTERS IN TIN STRONGMAN,12,5/29/2011 12:26,1.65,12426,Germany
554985,22414,DOORMAT NEIGHBOURHOOD WITCH ,2,5/29/2011 12:26,7.95,12426,Germany
554985,22365,DOORMAT RESPECTABLE HOUSE,2,5/29/2011 12:26,7.95,12426,Germany
554985,22366,DOORMAT AIRMAIL ,2,5/29/2011 12:26,7.95,12426,Germany
554985,21747,SMALL SKULL WINDMILL,12,5/29/2011 12:26,1.25,12426,Germany
554985,21746,SMALL RED RETROSPOT WINDMILL,12,5/29/2011 12:26,1.25,12426,Germany
554985,22960,JAM MAKING SET WITH JARS,6,5/29/2011 12:26,4.25,12426,Germany
554985,21165,BEWARE OF THE CAT METAL SIGN ,12,5/29/2011 12:26,1.69,12426,Germany
554985,21770,OPEN CLOSED METAL SIGN,2,5/29/2011 12:26,4.95,12426,Germany
554985,82600,NO SINGING METAL SIGN,12,5/29/2011 12:26,2.1,12426,Germany
554985,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,5/29/2011 12:26,2.95,12426,Germany
554985,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,5/29/2011 12:26,2.95,12426,Germany
554985,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,5/29/2011 12:26,1.65,12426,Germany
554985,22629,SPACEBOY LUNCH BOX ,12,5/29/2011 12:26,1.95,12426,Germany
554985,22631,CIRCUS PARADE LUNCH BOX ,12,5/29/2011 12:26,1.95,12426,Germany
554985,22975,SPACEBOY CHILDRENS EGG CUP,12,5/29/2011 12:26,1.25,12426,Germany
554985,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,5/29/2011 12:26,1.25,12426,Germany
554985,23184,BULL DOG BOTTLE OPENER,4,5/29/2011 12:26,4.95,12426,Germany
554985,22849,BREAD BIN DINER STYLE MINT,1,5/29/2011 12:26,16.95,12426,Germany
554985,22360,GLASS JAR ENGLISH CONFECTIONERY,6,5/29/2011 12:26,2.95,12426,Germany
554985,22363,GLASS JAR MARMALADE ,6,5/29/2011 12:26,2.95,12426,Germany
554985,22350,ILLUSTRATED CAT BOWL ,6,5/29/2011 12:26,2.55,12426,Germany
554985,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,5/29/2011 12:26,6.35,12426,Germany
554985,16161G,WRAP BAD HAIR DAY,25,5/29/2011 12:26,0.1,12426,Germany
554985,POST,POSTAGE,4,5/29/2011 12:26,18,12426,Germany
C555013,23112,PARISIENNE CURIO CABINET,-1,5/31/2011 10:44,7.5,12601,Germany
C555046,22859,EASTER TIN BUNNY BOUQUET,-6,5/31/2011 11:29,1.65,12431,Australia
555093,22624,IVORY KITCHEN SCALES,4,5/31/2011 13:15,8.5,12720,Germany
555093,22627,MINT KITCHEN SCALES,2,5/31/2011 13:15,8.5,12720,Germany
555093,22625,RED KITCHEN SCALES,2,5/31/2011 13:15,8.5,12720,Germany
555093,21981,PACK OF 12 WOODLAND TISSUES ,24,5/31/2011 13:15,0.29,12720,Germany
555096,23112,PARISIENNE CURIO CABINET,2,5/31/2011 13:32,7.5,12682,France
555096,23209,LUNCH BAG DOILEY PATTERN ,10,5/31/2011 13:32,1.65,12682,France
555096,23084,RABBIT NIGHT LIGHT,72,5/31/2011 13:32,1.79,12682,France
555096,22303,COFFEE MUG APPLES DESIGN,6,5/31/2011 13:32,2.55,12682,France
555096,23206,LUNCH BAG APPLE DESIGN,10,5/31/2011 13:32,1.65,12682,France
555096,23200,JUMBO BAG PEARS,10,5/31/2011 13:32,2.08,12682,France
555096,21746,SMALL RED RETROSPOT WINDMILL,12,5/31/2011 13:32,1.25,12682,France
555096,23203,JUMBO BAG DOILEY PATTERNS,10,5/31/2011 13:32,2.08,12682,France
555096,23202,JUMBO BAG VINTAGE LEAF,10,5/31/2011 13:32,2.08,12682,France
555096,20726,LUNCH BAG WOODLAND,10,5/31/2011 13:32,1.65,12682,France
555096,23174,REGENCY SUGAR BOWL GREEN,4,5/31/2011 13:32,4.15,12682,France
555096,23175,REGENCY MILK JUG PINK ,4,5/31/2011 13:32,3.25,12682,France
555096,47566,PARTY BUNTING,4,5/31/2011 13:32,4.95,12682,France
555096,23298,SPOTTY BUNTING,6,5/31/2011 13:32,4.95,12682,France
555096,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,5/31/2011 13:32,3.25,12682,France
555096,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,5/31/2011 13:32,0.85,12682,France
555096,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,5/31/2011 13:32,0.83,12682,France
555096,POST,POSTAGE,3,5/31/2011 13:32,18,12682,France
C555100,22848,BREAD BIN DINER STYLE PINK,-1,5/31/2011 13:45,16.95,12493,France
555107,20711,JUMBO BAG TOYS ,20,5/31/2011 14:14,2.08,12594,Italy
555107,21931,JUMBO STORAGE BAG SUKI,20,5/31/2011 14:14,2.08,12594,Italy
555107,21930,JUMBO STORAGE BAG SKULLS,10,5/31/2011 14:14,2.08,12594,Italy
555107,20712,JUMBO BAG WOODLAND ANIMALS,10,5/31/2011 14:14,2.08,12594,Italy
555107,23201,JUMBO BAG ALPHABET,10,5/31/2011 14:14,2.08,12594,Italy
555107,22380,TOY TIDY SPACEBOY  ,10,5/31/2011 14:14,2.1,12594,Italy
555107,22381,TOY TIDY PINK POLKADOT,10,5/31/2011 14:14,2.1,12594,Italy
555107,22379,RECYCLING BAG RETROSPOT ,10,5/31/2011 14:14,2.1,12594,Italy
555107,20724,RED RETROSPOT CHARLOTTE BAG,20,5/31/2011 14:14,0.85,12594,Italy
555107,20719,WOODLAND CHARLOTTE BAG,20,5/31/2011 14:14,0.85,12594,Italy
555107,21110,LARGE CAKE TOWEL PINK SPOTS,6,5/31/2011 14:14,6.75,12594,Italy
555107,22745,POPPY'S PLAYHOUSE BEDROOM ,6,5/31/2011 14:14,2.1,12594,Italy
555107,22748,POPPY'S PLAYHOUSE KITCHEN,6,5/31/2011 14:14,2.1,12594,Italy
555107,21055,TOOL BOX SOFT TOY ,3,5/31/2011 14:14,8.95,12594,Italy
555107,22898,CHILDRENS APRON APPLES DESIGN,8,5/31/2011 14:14,1.95,12594,Italy
555107,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,5/31/2011 14:14,2.95,12594,Italy
555107,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,5/31/2011 14:14,2.95,12594,Italy
555107,22549,PICTURE DOMINOES,12,5/31/2011 14:14,1.45,12594,Italy
555107,22273,FELTCRAFT DOLL MOLLY,12,5/31/2011 14:14,2.95,12594,Italy
555107,22466,FAIRY TALE COTTAGE NIGHTLIGHT,24,5/31/2011 14:14,1.95,12594,Italy
555107,23176,ABC TREASURE BOOK BOX ,8,5/31/2011 14:14,2.25,12594,Italy
555107,21249,WOODLAND  HEIGHT CHART STICKERS ,18,5/31/2011 14:14,2.95,12594,Italy
555107,22584,PACK OF 6 PANNETONE GIFT BOXES,12,5/31/2011 14:14,2.55,12594,Italy
555162,21498,RED RETROSPOT WRAP ,25,06-01-2011 10:15,0.42,12473,Germany
555162,21499,BLUE POLKADOT WRAP,25,06-01-2011 10:15,0.42,12473,Germany
555162,23203,JUMBO BAG DOILEY PATTERNS,10,06-01-2011 10:15,2.08,12473,Germany
555162,22082,RIBBON REEL STRIPES DESIGN ,10,06-01-2011 10:15,1.65,12473,Germany
555162,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,06-01-2011 10:15,3.25,12473,Germany
555162,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,06-01-2011 10:15,0.85,12473,Germany
555162,23206,LUNCH BAG APPLE DESIGN,10,06-01-2011 10:15,1.65,12473,Germany
555162,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,06-01-2011 10:15,3.25,12473,Germany
555162,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,06-01-2011 10:15,1.25,12473,Germany
555162,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,06-01-2011 10:15,1.25,12473,Germany
555162,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,06-01-2011 10:15,1.25,12473,Germany
555162,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,06-01-2011 10:15,0.65,12473,Germany
555162,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,06-01-2011 10:15,7.95,12473,Germany
555162,84879,ASSORTED COLOUR BIRD ORNAMENT,16,06-01-2011 10:15,1.69,12473,Germany
555162,22432,WATERING CAN PINK BUNNY,6,06-01-2011 10:15,1.95,12473,Germany
555162,22433,WATERING CAN GREEN DINOSAUR,6,06-01-2011 10:15,1.95,12473,Germany
555162,22431,WATERING CAN BLUE ELEPHANT,6,06-01-2011 10:15,1.95,12473,Germany
555162,23010,CIRCUS PARADE BABY GIFT SET,3,06-01-2011 10:15,16.95,12473,Germany
555162,22418,10 COLOUR SPACEBOY PEN,24,06-01-2011 10:15,0.85,12473,Germany
555162,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,06-01-2011 10:15,2.95,12473,Germany
555162,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,06-01-2011 10:15,2.95,12473,Germany
555162,22556,PLASTERS IN TIN CIRCUS PARADE ,12,06-01-2011 10:15,1.65,12473,Germany
555162,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,06-01-2011 10:15,1.65,12473,Germany
555162,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,06-01-2011 10:15,0.29,12473,Germany
555162,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,06-01-2011 10:15,0.42,12473,Germany
555162,22741,FUNKY DIVA PEN,48,06-01-2011 10:15,0.85,12473,Germany
555162,22740,POLKADOT PEN,48,06-01-2011 10:15,0.85,12473,Germany
555162,20981,12 PENCILS TALL TUBE WOODLAND,12,06-01-2011 10:15,0.85,12473,Germany
555162,22584,PACK OF 6 PANNETONE GIFT BOXES,6,06-01-2011 10:15,2.55,12473,Germany
555162,22813,PACK 3 BOXES BIRD PANNETONE ,12,06-01-2011 10:15,1.95,12473,Germany
555162,22045,SPACEBOY GIFT WRAP,25,06-01-2011 10:15,0.42,12473,Germany
555162,22704,WRAP RED APPLES ,25,06-01-2011 10:15,0.42,12473,Germany
555162,22704,WRAP RED APPLES ,25,06-01-2011 10:15,0.42,12473,Germany
555162,23233,WRAP POPPIES  DESIGN,25,06-01-2011 10:15,0.42,12473,Germany
555162,POST,POSTAGE,4,06-01-2011 10:15,18,12473,Germany
C555163,POST,POSTAGE,-2,06-01-2011 10:18,18,12473,Germany
C555244,22796,PHOTO FRAME 3 CLASSIC HANGING,-4,06-01-2011 14:11,9.95,12779,Poland
C555244,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,06-01-2011 14:11,9.95,12779,Poland
C555244,21929,JUMBO BAG PINK VINTAGE PAISLEY,-2,06-01-2011 14:11,2.08,12779,Poland
C555273,21535,RED RETROSPOT SMALL MILK JUG,-2,06-01-2011 16:33,2.55,12708,Germany
C555273,21531,RED RETROSPOT SUGAR JAM BOWL,-1,06-01-2011 16:33,2.55,12708,Germany
C555273,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-2,06-01-2011 16:33,2.95,12708,Germany
C555273,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-3,06-01-2011 16:33,2.95,12708,Germany
555282,47590B,PINK HAPPY BIRTHDAY BUNTING,10,06-02-2011 09:04,5.45,12709,Germany
555282,47590A,BLUE HAPPY BIRTHDAY BUNTING,20,06-02-2011 09:04,5.45,12709,Germany
555282,22354,RETROSPOT PADDED SEAT CUSHION,10,06-02-2011 09:04,3.75,12709,Germany
555282,21592,RETROSPOT CIGAR BOX MATCHES ,24,06-02-2011 09:04,1.25,12709,Germany
555282,22197,SMALL POPCORN HOLDER,12,06-02-2011 09:04,0.85,12709,Germany
555282,22333,RETROSPOT PARTY BAG + STICKER SET,10,06-02-2011 09:04,1.65,12709,Germany
555282,21094,SET/6 RED SPOTTY PAPER PLATES,20,06-02-2011 09:04,0.85,12709,Germany
555282,21086,SET/6 RED SPOTTY PAPER CUPS,50,06-02-2011 09:04,0.65,12709,Germany
555282,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,40,06-02-2011 09:04,0.85,12709,Germany
555282,21212,PACK OF 72 RETROSPOT CAKE CASES,24,06-02-2011 09:04,0.55,12709,Germany
555282,21238,RED RETROSPOT CUP,16,06-02-2011 09:04,0.85,12709,Germany
555282,20658,RED RETROSPOT LUGGAGE TAG,20,06-02-2011 09:04,1.25,12709,Germany
555282,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,06-02-2011 09:04,1.65,12709,Germany
555282,21121,SET/10 RED POLKADOT PARTY CANDLES,24,06-02-2011 09:04,1.25,12709,Germany
555282,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,06-02-2011 09:04,1.25,12709,Germany
555282,20685,DOORMAT RED RETROSPOT,5,06-02-2011 09:04,7.95,12709,Germany
555282,20979,36 PENCILS TUBE RED RETROSPOT,32,06-02-2011 09:04,1.25,12709,Germany
555282,22467,GUMBALL COAT RACK,20,06-02-2011 09:04,2.55,12709,Germany
555282,22627,MINT KITCHEN SCALES,12,06-02-2011 09:04,7.65,12709,Germany
555282,23210,WHITE ROCKING HORSE HAND PAINTED,24,06-02-2011 09:04,1.25,12709,Germany
555282,23213,STAR WREATH DECORATION WITH BELL,12,06-02-2011 09:04,1.25,12709,Germany
555282,23212,HEART WREATH DECORATION WITH BELL,12,06-02-2011 09:04,1.25,12709,Germany
555282,23169,CLASSIC GLASS COOKIE JAR,6,06-02-2011 09:04,4.15,12709,Germany
555282,23168,CLASSIC CAFE SUGAR DISPENSER,12,06-02-2011 09:04,1.25,12709,Germany
555282,23118,PARISIENNE JEWELLERY DRAWER ,2,06-02-2011 09:04,7.5,12709,Germany
555282,23111,PARISIENNE SEWING BOX,1,06-02-2011 09:04,12.5,12709,Germany
555282,22979,PANTRY WASHING UP BRUSH,12,06-02-2011 09:04,1.45,12709,Germany
555282,22980,PANTRY SCRUBBING BRUSH,12,06-02-2011 09:04,1.65,12709,Germany
555282,22989,SET 2 PANTRY DESIGN TEA TOWELS,24,06-02-2011 09:04,3.25,12709,Germany
555282,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,06-02-2011 09:04,0.85,12709,Germany
555282,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,12,06-02-2011 09:04,2.1,12709,Germany
555282,22960,JAM MAKING SET WITH JARS,24,06-02-2011 09:04,3.75,12709,Germany
555282,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,06-02-2011 09:04,2.55,12709,Germany
555282,22961,JAM MAKING SET PRINTED,48,06-02-2011 09:04,1.45,12709,Germany
555282,23219,LAUREL STAR ANTIQUE SILVER ,1,06-02-2011 09:04,1.25,12709,Germany
555282,23224,CHERUB HEART DECORATION GOLD,1,06-02-2011 09:04,0.83,12709,Germany
555282,23221,REINDEER HEART DECORATION SILVER,1,06-02-2011 09:04,0.83,12709,Germany
555282,22948,METAL DECORATION NAUGHTY CHILDREN ,4,06-02-2011 09:04,0.85,12709,Germany
555282,22944,CHRISTMAS METAL POSTCARD WITH BELLS,6,06-02-2011 09:04,1.25,12709,Germany
555282,21809,CHRISTMAS HANGING TREE WITH BELL,1,06-02-2011 09:04,1.25,12709,Germany
555282,35953,FOLKART STAR CHRISTMAS DECORATIONS,4,06-02-2011 09:04,1.25,12709,Germany
555282,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,06-02-2011 09:04,0.85,12709,Germany
C555288,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-6,06-02-2011 09:57,0.85,12431,Australia
C555288,23079,TOADSTOOL BEDSIDE LIGHT ,-2,06-02-2011 09:57,8.95,12431,Australia
C555346,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,06-02-2011 11:54,8.5,12710,Germany
C555346,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,06-02-2011 11:54,9.95,12710,Germany
C555366,22355,CHARLOTTE BAG SUKI DESIGN,-2,06-02-2011 14:25,0.72,12590,Germany
C555366,20723,STRAWBERRY CHARLOTTE BAG,-2,06-02-2011 14:25,0.72,12590,Germany
555383,22998,TRAVEL CARD WALLET KEEP CALM,4,06-02-2011 15:13,0.42,12517,Germany
555383,21125,SET 6 FOOTBALL CELEBRATION CANDLES,2,06-02-2011 15:13,1.25,12517,Germany
555383,23004,TRAVEL CARD WALLET PANTRY,4,06-02-2011 15:13,0.42,12517,Germany
555383,84991,60 TEATIME FAIRY CAKE CASES,2,06-02-2011 15:13,0.55,12517,Germany
555383,22951,60 CAKE CASES DOLLY GIRL DESIGN,4,06-02-2011 15:13,0.55,12517,Germany
555383,21212,PACK OF 72 RETROSPOT CAKE CASES,6,06-02-2011 15:13,0.55,12517,Germany
555383,21213,PACK OF 72 SKULL CAKE CASES,3,06-02-2011 15:13,0.55,12517,Germany
555383,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,06-02-2011 15:13,0.55,12517,Germany
555383,23309,SET OF 60 I LOVE LONDON CAKE CASES ,4,06-02-2011 15:13,0.55,12517,Germany
555383,22417,PACK OF 60 SPACEBOY CAKE CASES,6,06-02-2011 15:13,0.55,12517,Germany
555383,21975,PACK OF 60 DINOSAUR CAKE CASES,6,06-02-2011 15:13,0.55,12517,Germany
555383,21976,PACK OF 60 MUSHROOM CAKE CASES,6,06-02-2011 15:13,0.55,12517,Germany
555383,84991,60 TEATIME FAIRY CAKE CASES,6,06-02-2011 15:13,0.55,12517,Germany
555383,85099B,JUMBO BAG RED RETROSPOT,2,06-02-2011 15:13,2.08,12517,Germany
555383,22386,JUMBO BAG PINK POLKADOT,3,06-02-2011 15:13,2.08,12517,Germany
555383,20711,JUMBO BAG TOYS ,2,06-02-2011 15:13,2.08,12517,Germany
555383,22385,JUMBO BAG SPACEBOY DESIGN,1,06-02-2011 15:13,2.08,12517,Germany
555383,20712,JUMBO BAG WOODLAND ANIMALS,2,06-02-2011 15:13,2.08,12517,Germany
555383,22385,JUMBO BAG SPACEBOY DESIGN,2,06-02-2011 15:13,2.08,12517,Germany
555383,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,06-02-2011 15:13,2.08,12517,Germany
555383,85099F,JUMBO BAG STRAWBERRY,4,06-02-2011 15:13,2.08,12517,Germany
555383,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,06-02-2011 15:13,2.08,12517,Germany
555383,22551,PLASTERS IN TIN SPACEBOY,4,06-02-2011 15:13,1.65,12517,Germany
555383,22553,PLASTERS IN TIN SKULLS,3,06-02-2011 15:13,1.65,12517,Germany
555383,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,06-02-2011 15:13,1.65,12517,Germany
555383,22556,PLASTERS IN TIN CIRCUS PARADE ,4,06-02-2011 15:13,1.65,12517,Germany
555383,22554,PLASTERS IN TIN WOODLAND ANIMALS,5,06-02-2011 15:13,1.65,12517,Germany
555383,22652,TRAVEL SEWING KIT,5,06-02-2011 15:13,1.65,12517,Germany
555383,22379,RECYCLING BAG RETROSPOT ,2,06-02-2011 15:13,2.1,12517,Germany
555383,22380,TOY TIDY SPACEBOY  ,3,06-02-2011 15:13,2.1,12517,Germany
555383,22381,TOY TIDY PINK POLKADOT,3,06-02-2011 15:13,2.1,12517,Germany
555383,22650,CERAMIC PIRATE CHEST MONEY BANK,4,06-02-2011 15:13,1.45,12517,Germany
555383,85049C,ROMANTIC PINKS RIBBONS ,1,06-02-2011 15:13,1.25,12517,Germany
555383,23182,TOILET SIGN OCCUPIED OR VACANT,3,06-02-2011 15:13,0.83,12517,Germany
555383,21828,EIGHT PIECE SNAKE  SET,2,06-02-2011 15:13,1.25,12517,Germany
555383,22906,12 MESSAGE CARDS WITH ENVELOPES,6,06-02-2011 15:13,1.65,12517,Germany
555383,84849D,HOT BATHS SOAP HOLDER,4,06-02-2011 15:13,1.69,12517,Germany
555383,84849B,FAIRY SOAP SOAP HOLDER,2,06-02-2011 15:13,1.69,12517,Germany
555383,21973,SET OF 36 MUSHROOM PAPER DOILIES,2,06-02-2011 15:13,1.45,12517,Germany
555383,84987,SET OF 36 TEATIME PAPER DOILIES,1,06-02-2011 15:13,1.45,12517,Germany
555383,21972,SET OF 36 DINOSAUR PAPER DOILIES,2,06-02-2011 15:13,1.45,12517,Germany
555383,84988,SET OF 72 PINK HEART PAPER DOILIES,2,06-02-2011 15:13,1.45,12517,Germany
555383,21680,WOODLAND  STICKERS,1,06-02-2011 15:13,0.85,12517,Germany
555383,21232,STRAWBERRY CERAMIC TRINKET BOX,4,06-02-2011 15:13,1.25,12517,Germany
555383,22055,MINI CAKE STAND  HANGING STRAWBERY,2,06-02-2011 15:13,1.65,12517,Germany
555383,37446,MINI CAKE STAND WITH HANGING CAKES,2,06-02-2011 15:13,1.45,12517,Germany
555383,21588,RETROSPOT GIANT TUBE MATCHES,6,06-02-2011 15:13,2.55,12517,Germany
555383,21731,RED TOADSTOOL LED NIGHT LIGHT,5,06-02-2011 15:13,1.65,12517,Germany
555383,23108,SET OF 10 LED DOLLY LIGHTS,2,06-02-2011 15:13,6.25,12517,Germany
555383,22383,LUNCH BAG SUKI DESIGN ,2,06-02-2011 15:13,1.65,12517,Germany
555383,22662,LUNCH BAG DOLLY GIRL DESIGN,2,06-02-2011 15:13,1.65,12517,Germany
555383,22384,LUNCH BAG PINK POLKADOT,1,06-02-2011 15:13,1.65,12517,Germany
555383,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,06-02-2011 15:13,0.85,12517,Germany
555383,20728,LUNCH BAG CARS BLUE,4,06-02-2011 15:13,1.65,12517,Germany
555383,20726,LUNCH BAG WOODLAND,3,06-02-2011 15:13,1.65,12517,Germany
555383,22128,PARTY CONES CANDY ASSORTED,6,06-02-2011 15:13,1.25,12517,Germany
555383,22668,PINK BABY BUNTING,5,06-02-2011 15:13,2.95,12517,Germany
555383,47599A,PINK PARTY BAGS,4,06-02-2011 15:13,2.1,12517,Germany
555383,47599B,BLUE PARTY BAGS ,2,06-02-2011 15:13,2.1,12517,Germany
555383,22331,WOODLAND PARTY BAG + STICKER SET,3,06-02-2011 15:13,1.65,12517,Germany
555383,22334,DINOSAUR PARTY BAG + STICKER SET,3,06-02-2011 15:13,1.65,12517,Germany
555383,21481,FAWN BLUE HOT WATER BOTTLE,2,06-02-2011 15:13,2.95,12517,Germany
555383,22112,CHOCOLATE HOT WATER BOTTLE,1,06-02-2011 15:13,4.95,12517,Germany
555383,21937,STRAWBERRY   PICNIC BAG,3,06-02-2011 15:13,2.95,12517,Germany
555383,21828,EIGHT PIECE SNAKE  SET,2,06-02-2011 15:13,1.25,12517,Germany
555383,22900,SET 2 TEA TOWELS I LOVE LONDON ,1,06-02-2011 15:13,3.25,12517,Germany
555383,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,06-02-2011 15:13,5.45,12517,Germany
555383,47590B,PINK HAPPY BIRTHDAY BUNTING,2,06-02-2011 15:13,5.45,12517,Germany
555383,22668,PINK BABY BUNTING,5,06-02-2011 15:13,2.95,12517,Germany
555383,21251,DINOSAUR HEIGHT CHART STICKER SET,3,06-02-2011 15:13,2.95,12517,Germany
555383,21249,WOODLAND  HEIGHT CHART STICKERS ,3,06-02-2011 15:13,2.95,12517,Germany
555383,21231,SWEETHEART CERAMIC TRINKET BOX,4,06-02-2011 15:13,1.25,12517,Germany
555383,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,06-02-2011 15:13,1.45,12517,Germany
555383,23284,DOORMAT KEEP CALM AND COME IN,1,06-02-2011 15:13,7.95,12517,Germany
555383,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,2,06-02-2011 15:13,4.95,12517,Germany
555383,22276,WASH BAG VINTAGE ROSE PAISLEY,3,06-02-2011 15:13,2.55,12517,Germany
555383,21622,VINTAGE UNION JACK CUSHION COVER,2,06-02-2011 15:13,4.95,12517,Germany
555383,22318,FIVE HEART HANGING DECORATION,3,06-02-2011 15:13,2.95,12517,Germany
555383,22505,MEMO BOARD COTTAGE DESIGN,4,06-02-2011 15:13,4.95,12517,Germany
555383,21577,SAVE THE PLANET COTTON TOTE BAG,6,06-02-2011 15:13,2.25,12517,Germany
555383,22150,3 STRIPEY MICE FELTCRAFT,2,06-02-2011 15:13,1.95,12517,Germany
555383,22147,FELTCRAFT BUTTERFLY HEARTS,2,06-02-2011 15:13,1.45,12517,Germany
555383,22498,WOODEN REGATTA BUNTING,3,06-02-2011 15:13,5.95,12517,Germany
